district_name,state_name,grade_10_avg_performance,g3_lang,g3_math,g3_evs,g5_lang,g5_math,g5_evs,g8_lang,g8_math,g8_sci,g8_sst,g3_avg,g5_avg,g8_avg,growth_g3_g5,growth_g5_g8,performance_std,Performance_Class,state_encoded
Jaisalmer,Rajasthan,40.10203344333333,58.355331,53.170831666666665,55.8010067,58.127686,51.941484933333335,52.648591384615386,56.466827,40.797809,41.964728916666665,42.31286004545455,55.77572312222223,54.2392541059829,45.38555624053031,-1.536469016239323,-8.853697865452595,5.608093418741508,High,29
Jajpur,Odisha,33.83502178333334,65.973235,62.80339433333334,61.1137714,54.585503,49.31789353333333,48.690132,52.90115,38.2426169,39.56002808333333,37.68423418181818,63.29680024444445,50.86450951111112,42.09700729128787,-12.432290733333332,-8.767502219823243,10.65255970263672,Low,26
Jalandhar,Punjab,47.362073306666666,68.53503,61.36028833333334,66.62570960000001,66.197365,54.7645542,56.17468238461539,65.09726,43.7946442,45.67494675,44.053475909090906,65.50700931111112,59.04553386153847,49.65508171477273,-6.461475449572653,-9.39045214676574,7.97093538034362,High,28
Jalaun,Uttar Pradesh,31.424590106666663,67.22736499999999,58.13403091666667,63.8743975,52.872227,43.66320973333333,48.43402223076923,49.457504,35.98704805,35.28736691666666,36.7212085,63.078597805555546,48.32315298803419,39.36328186666666,-14.755444817521358,-8.959871121367527,11.97510370418388,Low,34
Jalgaon,Maharashtra,39.37910818,64.7508375,59.30729775,62.0773148,55.656883,44.930418,49.38708523076923,55.127415,34.91782835,39.61652866666667,38.581008636363634,62.04515001666667,49.99146207692308,42.06069516325757,-12.05368793974359,-7.930766913665508,10.062859869967037,High,21
Jalna,Maharashtra,33.72804468,61.369925,57.51646374999999,60.10729189999999,57.8109,46.43023273333333,51.98134915384615,49.607143,30.97453305,34.636639583333334,33.581455363636366,59.664560216666665,52.07416062905983,37.199942749242425,-7.590399587606839,-14.8742178798174,11.427419958106055,Low,21
Jalor,Rajasthan,41.22735283,59.3260665,54.83157500000001,56.580119,58.048134,45.4559322,46.764381538461535,55.008587,43.4349029,42.46912533333333,45.169484409090906,56.912586833333336,50.089482579487175,46.520524910606056,-6.823104253846161,-3.5689576688811187,5.280264537358539,High,29
Jalpaiguri,West Bengal,33.22410386666667,53.666898,44.55187658333333,50.8983115,48.765812,33.736183733333334,41.26081776923077,48.74045,30.38091965,35.301043416666666,35.89153054545454,49.70569536111111,41.25427116752137,37.57848590303031,-8.451424193589745,-3.675785264491061,6.218348889252519,Low,36
Jammu,Jammu & Kashmir,46.28671124666667,72.734955,59.170804,65.85134289999999,68.10003,51.60505586666667,59.37810084615384,69.26491,44.4190447,49.78552941666666,46.602686363636366,65.91903396666666,59.69439557094017,52.51804262007576,-6.224638395726487,-7.17635295086442,6.706125730806837,High,14
Jamnagar,Gujarat,42.76257071666667,58.880918,50.03672408333333,54.9504859,46.570602,38.22900893333333,41.625177307692304,58.458572,35.4566737,39.86157241666667,38.1203925,54.62270932777778,42.14159608034188,42.97430265416666,-12.481113247435909,0.8327065738247867,6.978024626965705,High,11
Jamtara,Jharkhand,34.93850952,45.376568,42.84912058333333,44.425408,43.0129,35.77630166666667,40.70008984615385,45.33693,36.04237,35.91566975,37.19576195454545,44.21703219444444,39.82976383760684,38.62268292613636,-4.387268356837602,-1.2070809114704772,2.9439744025598014,Medium,15
Jamui,Bihar,35.46883235,50.082321,48.154631,49.1605274,52.79373,41.2778828,48.26202753846154,42.610577,32.63399255,35.42633708333333,36.27719727272727,49.13249313333333,47.444546779487176,36.73702597651515,-1.687946353846158,-10.707520802972027,6.722447107456475,Medium,4
Jangaon,Telangana,37.50259274333333,50.4818475,46.06744058333334,47.1204021,47.56128,44.8054314,39.511546,45.00035,37.1162587,34.79433183333333,34.92028818181819,47.889896727777774,43.95941913333333,37.95780717878788,-3.93047759444444,-6.001611954545453,5.001906352957289,Medium,32
Janjgir - Champa,Chhattisgarh,30.74342963666667,40.331736500000005,35.73952275,41.9333357,36.67857,29.562109733333333,33.094322846153844,44.98649,25.44901405,32.23054225,31.872374727272724,39.33486498333333,33.11166752649573,33.63460525681818,-6.223197456837603,0.5229377303224538,3.4519224452063275,Low,6
Jashpur,Chhattisgarh,32.44615653666666,44.25473,37.76597866666667,44.0925267,49.306396,33.223092,39.28127384615384,47.3782,26.5350199,33.762838249999994,33.66948190909091,42.03774512222222,40.60358728205128,35.33638501477272,-1.4341578401709398,-5.267202267278556,3.528655450372556,Low,6
Jaunpur,Uttar Pradesh,32.160062403333335,57.869945,55.99609591666667,57.726493600000005,49.44075,38.95504073333333,44.15955530769231,46.89559,36.20664095,35.891402,37.04221463636364,57.19751150555555,44.18511534700855,39.00896189659091,-13.012396158547006,-5.176153450417637,9.37139579791441,Low,34
Jayashankar,Telangana,37.51003338333334,52.1294575,47.733284,49.305541,45.01784,41.84486066666667,39.58248023076923,43.15456,33.03706875,32.02384075,33.71754009090909,49.72276083333333,42.14839363247864,35.48325239772728,-7.574367200854695,-6.66514123475136,7.12459059245117,Medium,32
Jehanabad,Bihar,34.11837591,60.2290735,55.17249775,57.6622011,54.424442,48.5788114,50.094568,51.227123,43.2708791,40.94168591666666,42.75656245454545,57.687924116666665,51.03260713333333,44.54906261780303,-6.655316983333336,-6.483544515530298,6.569617887414625,Low,4
Jhabua,Madhya Pradesh,30.134584456666666,49.723013,42.17088008333334,49.6552048,45.517765,34.5503354,40.63024630769231,42.844162,28.0904119,32.01638933333333,30.939320318181817,47.18303262777778,40.23278223589744,33.47257088787879,-6.950250391880338,-6.76021134801865,6.855450375442727,Low,20
Jhajjar,Haryana,48.65454562,57.847498,54.26765791666667,56.630392400000005,59.562523,47.67575266666667,48.86601807692308,66.731285,47.973824,50.9347284375,47.68639963636363,56.24851610555556,52.03476458119658,53.50283395075757,-4.213751524358976,1.468069369560986,2.138913278515397,High,12
Jhalawar,Rajasthan,44.43463236666667,68.39749,62.4309275,66.1945697,67.41747,57.26466306666667,61.763120538461536,57.90913,43.40704715,42.823812583333336,44.51293672727273,65.67432906666666,62.14841786837607,47.16323161515152,-3.525911198290593,-14.985186253224548,9.828941835904407,High,29
Jhansi,Uttar Pradesh,36.5278107,59.0616435,51.89201566666667,56.716676500000005,57.53054,42.50451353333333,47.17868707692308,53.076523,36.29587335,37.295423166666666,37.249036636363634,55.890111888888896,49.071246870085474,40.97921403825757,-6.818865018803422,-8.0920328318279,7.464502553285153,Medium,34
Jhargram,West Bengal,34.847865686666665,75.00979000000001,63.82981733333333,68.3188547,64.00367,56.15170066666666,58.45476584615385,56.4965,36.618785200000005,41.07962774999999,41.03182177272727,69.05282067777777,59.53671217094018,43.806683680681815,-9.516108506837597,-15.730028490258364,12.749885951740795,Medium,36
Jharsuguda,Odisha,38.50851066333333,63.577972,57.075649,60.9169429,54.122032,43.6683766,46.64817261538462,55.287174,37.2040423,41.410631333333335,39.14340754545455,60.5235213,48.14619373846154,43.26131379469697,-12.377327561538458,-4.884879943764574,8.897978212181624,High,26
Jhunjhunu,Rajasthan,49.19709922333333,72.737955,67.01208366666667,70.0815027,62.178635,57.85907073333333,55.81928430769232,65.735886,49.7101768,50.9347284375,48.93962199431819,69.94384712222222,58.61899668034189,58.04068382045454,-11.324850441880336,-0.5783128598873475,6.711581779325164,High,29
Jind,Haryana,44.45004829,64.03621749999999,56.66122141666667,61.6475714,50.730297,41.41653833333333,42.95734292307692,60.741196,43.21648335,41.59502091666667,41.06811418181818,60.78167010555556,45.03472608547008,46.65520361212121,-15.746944020085472,1.620477526651129,8.661690067727449,High,12
Jiribam,Manipur,32.190924790000004,68.42981,61.71162816666666,64.3477931,45.97974,35.286550133333336,41.98602069230769,38.893032,30.44852275,34.25522433333333,31.714005181818184,64.82974375555555,41.08410360854701,33.82769606628788,-23.745640147008544,-7.256407542259133,16.215413641235543,Low,22
Jodhpur,Rajasthan,43.53838478666667,65.808098,59.80088783333333,62.6515478,59.74099,52.64253873333334,53.97976730769231,57.858208,40.2251966,42.03101483333333,43.90569740909091,62.75351121111111,55.454432013675216,46.00502921060606,-7.299079197435894,-9.449402803069155,8.397216004787284,High,29
Jogulamba,Telangana,31.008921373333333,59.0377865,56.68100533333333,57.7480856,53.66332,48.005779,49.29519084615385,40.34273,28.8096326,31.691633,31.210372045454548,57.82229247777778,50.32142994871794,33.01359191136363,-7.500862529059837,-17.30783803735431,12.723310758873128,Low,32
Jorhat,Assam,39.49362350666667,69.28537,61.67112641666666,67.0490484,61.71488,46.56978826666667,55.21789561538461,57.953655,34.5989029,40.589281666666665,40.03636290909091,66.00184827222222,54.50085462735043,43.29455061893939,-11.50099364487179,-11.206304008411038,11.35396752287568,High,3
Junagadh,Gujarat,37.42710483666666,69.1671145,61.00152333333333,64.1066303,55.90313,43.75477226666667,47.63069338461538,60.049385,34.653462000000005,40.34241733333334,38.39456109090909,64.75842271111111,49.09619855042735,43.35995635606061,-15.662224160683763,-5.7362421943667385,11.076281735613923,Medium,11
Jyotiba Phule Nagar (Amroha),Uttar Pradesh,30.004370946666665,67.696855,60.941423500000006,68.3517948,55.869553,46.42462066666667,51.36001569230769,42.708336,30.48747235,32.61063016666667,33.017731545454545,65.66335776666666,51.21806311965812,34.70604251553031,-14.445294647008543,-16.512020604127812,15.490151330379112,Low,34
Kachchh,Gujarat,35.64282396,57.602007,51.29403308333334,56.07973499999999,54.43879,42.17975666666667,47.957940846153846,54.05428,32.6862843,37.45855733333333,35.96020622727273,54.991925027777775,48.192162504273504,40.03983196515152,-6.799762523504271,-8.15233053912199,7.486235709048424,Medium,11
Kaimur (Bhabua),Bihar,36.32828482333333,62.697125,55.01424283333333,60.3872717,57.476303,46.925168,50.749273,49.732395,39.0093477,36.73106525,42.0146084090909,59.36621317777777,51.71691466666667,41.871854089772725,-7.649298511111105,-9.845060576893944,8.770115785769903,Medium,4
Kaithal,Haryana,41.37546163666667,60.063445,53.10508933333333,58.2361038,54.13601,44.25618226666666,45.168495538461535,53.766785,35.6043902,35.83208258333333,37.19250668181818,57.13487937777777,47.8535626017094,40.59894111628788,-9.281316776068373,-7.254621485421524,8.288643115555498,High,12
Kakching,Manipur,38.02671620666666,53.4649985,51.9371965,54.60513949999999,57.399815,47.51804066666667,48.67100976923077,53.91217,42.4771225,39.854836166666665,37.623174863636365,53.33577816666667,51.19628847863248,43.46682588257576,-2.139489688034189,-7.72946259605672,5.191631524782739,Medium,22
Kalahandi,Odisha,39.95504203666666,72.99462,64.56445033333334,67.4197536,60.273598,58.27860946666667,55.45532823076923,52.455734,43.95955805,40.543512,38.798851181818186,68.32627464444445,58.0025118991453,43.939413807954544,-10.323762745299147,-14.06309809119076,12.24111777713406,High,26
Kalburgi,Karnataka,32.19128900333333,56.805233,51.68664583333333,55.2477683,51.992893,41.4683364,40.7129846923077,44.97343,30.956640725,34.899499,37.29998609090909,54.57988237777778,44.72473803076923,37.03238895397728,-9.855144347008547,-7.692349076791956,8.795933055281083,Low,16
Kalimpong,West Bengal,33.71345037,63.684721,51.43742825,62.2787297,56.03632,36.936465266666666,44.066927538461535,48.562073,29.02826055,32.78092975,32.884271590909094,59.13362631666666,45.67990426837607,35.81388372272727,-13.453722048290594,-9.8660205456488,11.7057777258883,Low,36
Kamareddy,Telangana,33.72359914,47.094625,41.749864083333335,43.5594351,40.683113,35.90525613333333,37.78562715384615,41.358265,29.58013785,31.385799666666667,30.346038,44.13464139444445,38.124665429059824,33.16756012916667,-6.009975965384626,-4.957105299893158,5.491957385394523,Low,32
Kamjong,Manipur,30.060716643333336,71.86355950000001,66.41866816666666,73.891542,67.86897,52.8330734,61.391542461538464,57.27748,32.705141350000005,37.74058575,40.90060186363636,70.72458988888889,60.69786195384616,42.15595224090909,-10.026727935042722,-18.54190971293708,14.494279020517286,Low,22
Kamle,Arunachal Pradesh,41.37215424333333,51.335774,45.74063316666667,51.4205514,54.390778,39.17025786666667,44.59013976923077,61.509068,46.8918001,42.41075225,40.8770823,49.49898618888889,46.05039187863248,47.9221756625,-3.448594310256418,1.8717837838675209,1.726398403537124,High,2
Kamrup-Metro,Assam,47.09532444,57.811597,48.454123583333335,54.81678409999999,64.972916,49.71990573333333,55.47381569230769,65.37172,40.25112405,48.21550925,43.91293140909091,53.69416822777777,56.72221247521368,49.43782117727272,3.0280442474359006,-7.284391297940949,3.659414770157712,High,3
Kamrup-Rural,Assam,37.71087519333334,59.2129585,57.57604,59.4810732,55.787407,44.87639986666667,51.34573215384615,52.061913,40.53287155,39.02683,42.25432159090909,58.75669056666666,50.66984634017094,43.46898403522727,-8.086844226495721,-7.200862304943676,7.648130909681797,Medium,3
Kandhamal,Odisha,31.71183447333333,54.0368615,46.72017225,49.4167712,44.41674,40.1161648,40.36498692307692,42.125023,27.17711745,31.22263025,29.757043272727277,50.05793498333333,41.63263057435898,32.570453493181816,-8.425304408974355,-9.06217708117716,8.745673375093226,Low,26
Kangpokpi,Manipur,38.20721718333333,66.21483,58.37304433333333,66.01353710000001,61.285557,45.808841,49.938065,57.486504,34.8850527,40.3609515,37.77554177272727,63.53380381111111,52.344154333333336,42.627012493181816,-11.189649477777778,-9.71714184015152,10.462034730304614,High,22
Kangra,Himachal Pradesh,40.41002167,58.857505,51.803012,56.7541966,53.035492,38.1277492,44.96271492307692,60.770576,35.228528999999995,41.641117666666666,38.484626954545455,55.804904533333335,45.37531870769231,44.03121240530303,-10.429585825641029,-1.344106302389278,6.444671035982333,High,13
Kanker,Chhattisgarh,33.62354339666667,52.005375,46.71048875,49.5788479,50.59473,35.653149066666664,42.47885884615385,52.601936,28.89553565,35.188800416666666,35.93617831818182,49.43157055,42.90891263760684,38.15561259621212,-6.522657912393164,-4.753300041394716,5.661068145695068,Low,6
Kannauj,Uttar Pradesh,30.384323473333332,49.1919595,44.56875016666667,47.1354826,48.067738,37.58481546666667,40.85675515384616,40.555813,28.2287575,30.52105966666667,31.65687,46.96539742222223,42.16976954017094,32.74062504166667,-4.795627882051285,-9.429144498504272,7.23706849071037,Low,34
Kannur,Kerala,40.303874703333335,64.2919325,51.655687416666666,58.7877924,58.57046,42.0207696,46.97103946153846,59.921753,30.61071725,39.37830591666667,37.24508686363636,58.24513743888889,49.18742302051282,41.78896575757575,-9.057714418376072,-7.398457262937065,8.242015800773665,High,17
Kanpur Dehat,Uttar Pradesh,31.61665125,60.151227500000005,56.6425935,59.3081558,53.527225,46.74013046666666,46.53782246153847,49.043316,38.27278835,35.569794333333334,36.79821831818182,58.70065893333333,48.93505930940171,39.92102925037879,-9.76559962393162,-9.014030059022922,9.392321020819876,Low,34
Kanpur Nagar,Uttar Pradesh,36.82922032333333,56.765183,51.06184875,54.016569100000005,51.988785,40.119235,44.28433507692308,51.224163,30.7105294,35.96333991666666,35.11228522727273,53.94786695,45.46411835897436,38.25257938598485,-8.483748591025638,-7.211538972989508,7.856232517687306,Medium,34
Kanshiram Nagar,Uttar Pradesh,29.424084303333338,48.351780000000005,45.73869125,44.2991811,43.463566,34.54977673333334,38.143051692307694,39.285652,28.4872296,28.817240416666667,30.684849181818183,46.129884116666666,38.71879814188034,31.81874279962121,-7.411085974786324,-6.9000553422591295,7.157091178781582,Low,34
Kapurthala,Punjab,49.64413298,70.149358,65.02839258333333,64.9453173,66.190506,53.295141066666666,56.50182315384615,64.08834,45.77801695,45.686632333333336,44.78961454545455,66.70768929444445,58.66249007350427,50.085650957196975,-8.045199220940177,-8.576839116307298,8.312436047037798,High,28
Karaikal,Puducherry,36.49735956666667,57.265051,49.01860816666667,53.8588591,48.2279,37.57823306666667,40.66489692307692,50.016907,30.744485250000004,35.48634225,32.402955454545456,53.380839422222216,42.1570099965812,37.16267248863637,-11.22382942564102,-4.994337507944827,8.30608905968795,Medium,27
Karauli,Rajasthan,45.678679726666665,69.354285,65.61050508333334,66.3441884,61.12031,52.20005446666666,53.35156615384616,59.171833,49.7101768,49.8374715,48.93962199431819,67.10299282777778,55.557310206837606,53.49913480681818,-11.545682620940177,-2.0581754000194223,7.332619202521838,High,29
Karbi Anglong,Assam,34.99221621666666,46.6274185,41.335936,46.5154428,47.226643,38.2207142,41.72730169230769,43.532173,31.16273055,32.89891733333334,33.72745745454545,44.826265766666666,42.391552964102566,35.3303195844697,-2.4347128025641,-7.061233379632867,4.932238118876529,Medium,3
